NAME	TITLE	SCORE	
RTF2		1.5729749	
OGG1		1.5721256	
ALOX12P2		1.5716579	
CLPTM1L		1.571166	
N4BP1		1.570592	
PCOLCE		1.5703459	
MRPL2		1.5686905	
XRCC4		1.5686153	
RPS11		1.5678332	
PLEKHB2		1.5673597	
ESRRA		1.5672494	
ZSCAN30		1.5664403	
KDM5A		1.565388	
IFI6		1.5650588	
TRPT1		1.5645453	
TANK		1.5642593	
SLC26A11		1.5639011	
VASP		1.5627728	
RPLP2		1.5620769	
VSIG1		1.5614098	
PI4K2A		1.5613312	
TM2D2		1.560746	
RPH3AL		1.5604945	
VSIR		1.5599546	
ADAP2		1.559526	
SERTAD1		1.5593506	
UBE2M		1.5590502	
IL22RA1		1.5585806	
A2M		1.5579023	
ERAP2		1.5573139	
TRIM31		1.5571568	
RPL18A		1.5565603	
PPP2CB		1.5560848	
C12orf57		1.5549608	
FAM174A		1.5522368	
NSUN5		1.5515488	
COPE		1.5507327	
NELFE		1.5505664	
IQCB1		1.549153	
FBLIM1		1.5490063	
SGSM1		1.5488322	
QRICH2		1.5481809	
PI4KB		1.5469338	
NPRL2		1.5467956	
XAF1		1.5438031	
PPP1R16A		1.5436591	
ABCC4		1.5430624	
TIFA		1.5400198	
TRIM5		1.539779	
GBP1P1		1.5385823	
CDK11A		1.5385387	
ZBTB43		1.5377245	
PTPRH		1.537602	
ZCCHC8		1.5367947	
TMEM127		1.535551	
SQOR		1.5346774	
TJAP1		1.5337209	
NEB		1.5317446	
PNPLA7		1.5317341	
GUCY2D		1.5301589	
CD7		1.528536	
MIR4453HG		1.5269132	
FAM177A1		1.5266577	
RPRD2		1.52546	
BST2		1.524065	
ABTB1		1.5240607	
ACTMAP		1.5239004	
TOB2		1.5236582	
TANGO2		1.522778	
CAMK2D		1.5218722	
CCDC69		1.5215726	
ORM1		1.5200119	
CDX1		1.5196413	
GRB7		1.5195968	
ZDHHC5		1.519109	
ARHGAP20		1.518824	
ZNF513		1.5179393	
COX8A		1.5173626	
LRRC31		1.5161422	
RNF7		1.5159874	
TOR2A		1.5148703	
PPM1K		1.5143619	
CEBPD		1.5142692	
MALL		1.5136234	
CDK2AP2		1.5136158	
CPNE8		1.5129695	
COX7C		1.512703	
HSP90B1		1.510086	
CERS4		1.5087956	
ATXN1-AS1		1.5085622	
PEX11B		1.5085156	
AGPAT3		1.5083983	
TCEA1P2		1.5061339	
RGS3		1.5060797	
LINC00106		1.5058755	
UBN1		1.505289	
POLM		1.5050528	
INO80D-AS1		1.5041411	
SMIM26		1.502652	
MRPL41		1.5024612	
PCNX2		1.5020264	
RARA-AS1		1.5017202	
TMEM134		1.5013145	
NECTIN2		1.5003498	
CD99		1.5000417	
CLDN12		1.4997677	
WIPF2		1.4991487	
ENDOV		1.4988927	
PEX10		1.4988906	
PIGZ		1.4984018	
BORCS5		1.4978689	
DNAJA1		1.4966817	
SGSH		1.4958401	
CHCHD10		1.4953159	
CADPS		1.4952164	
CD3D		1.494984	
MST1R		1.4946036	
YBEY		1.4937363	
MRGBP		1.4927849	
LINC02381		1.4919618	
LGI3		1.4919164	
ING4		1.4909418	
DOP1B		1.4906499	
WHRN		1.4899168	
HNRNPA1L2		1.4899135	
NEO1		1.4894897	
PSMB9		1.4887369	
TIMM9		1.488532	
COPG1		1.4868805	
LZTR1		1.4867054	
CLIC5		1.48669	
RAB39B		1.4833411	
SLTM		1.4829079	
VAMP8		1.4828589	
CFD		1.4825484	
CYP2C18		1.4825454	
ACSL1		1.4823827	
ADAM15		1.4821389	
ATG9B		1.4813216	
STAT1		1.4780248	
MERTK		1.4778194	
DERL2		1.477511	
NUDCD3		1.4773855	
TCEANC		1.4771466	
RNF135		1.4759867	
KDELR1		1.473357	
MYL12B		1.4729471	
PGGHG		1.4716432	
MDGA1		1.4713564	
WDR83		1.4705697	
GPBP1L1		1.4693855	
LNX2		1.4691515	
MAN2B1		1.4682502	
NCMAP		1.4659631	
USP4		1.4657872	
SH3D19		1.465662	
ARF1		1.4651012	
DCTD		1.4649562	
PPP4C		1.4648272	
RXRA		1.464653	
TMEM53		1.4639081	
FRRS1L		1.4630578	
ZNF311		1.463023	
INAFM1		1.4617252	
SAMD9		1.459265	
GLTP		1.459223	
TECPR1		1.4590268	
PSMB8		1.458981	
ST6GALNAC1		1.4587319	
PTPRJ		1.4582573	
RIOK2		1.4578093	
LEPROTL1		1.4576032	
CCDC107		1.4564542	
THOC5		1.4558026	
ASMTL-AS1		1.4533329	
OSBPL7		1.4527607	
MIGA2		1.4526553	
RPL11		1.45189	
KCNF1		1.4508711	
LRIG2		1.4503539	
FBXL6		1.4500551	
RND1		1.4497117	
SWT1		1.4497054	
PARLP2		1.4496886	
ZFAND2B		1.4491283	
NMI		1.4484509	
ZNF160		1.448386	
CASP3		1.4466754	
SLC25A38		1.4460555	
NRBP2		1.4457201	
BECN1		1.4456658	
DYNC2I1		1.4454172	
SUMF1		1.445224	
TMEM43		1.4452229	
TCIM		1.4452066	
NCOA7		1.4442971	
CTU1		1.4432411	
SKIC2		1.4422624	
FBXL20		1.4413158	
RNF114		1.4399424	
SLC35D1		1.439602	
MAP1S		1.4392847	
FTH1P8		1.438917	
ZNF561-AS1		1.4389125	
KIF13B		1.4386537	
SWI5		1.4385762	
KCP		1.4373485	
PAQR6		1.4372817	
MIEF2		1.4371023	
SHLD1		1.437062	
YPEL5		1.4368759	
DMPK		1.4359205	
MTHFSD		1.4357991	
TMEM65		1.4355952	
PHF8		1.4355006	
CASP1		1.4354689	
PIGP		1.4354664	
PNPLA8		1.4343222	
MGAT3		1.4340945	
IL17C		1.433925	
FYCO1		1.4336516	
LGALS9B		1.4332497	
UBE2J1		1.4331819	
INTS3		1.4323963	
MUC12		1.431909	
SAPCD1-AS1		1.4316951	
RPL7		1.4316665	
RPS19		1.4311678	
SLC10A3		1.4310749	
VSIG10		1.4309608	
ACBD4		1.4308884	
ATAD1		1.4301598	
SLCO2B1		1.4292693	
PGAP2		1.4289415	
STAU1		1.4286333	
CAPG		1.4283497	
ZNFX1		1.4282354	
GALNT5		1.4281868	
NDUFAF2		1.4280266	
STK16		1.4274077	
UBXN2A		1.4273752	
SMAGP		1.4268125	
SPPL3		1.4266586	
NCOA2		1.4266583	
VAC14		1.4259866	
ABCB10		1.4256957	
GATAD1		1.4250976	
C11orf86		1.424823	
SNX11		1.4241794	
NR2C2		1.424162	
TLK2		1.4239953	
EPB41L4B		1.4236428	
TCIRG1		1.4213622	
FTH1P20		1.4209111	
TBC1D8		1.4207929	
KANSL3		1.4202521	
PLPBP		1.4179436	
FAM221A		1.4175572	
PRXL2C		1.4173583	
TNFSF13B		1.4173493	
SOCS2-AS1		1.4169486	
MED9		1.4160627	
S100A6		1.4159278	
RHBDL1		1.4156711	
RALB		1.4154861	
GALT		1.4149811	
EPHX4		1.4142932	
GARIN5A		1.4116977	
SPTSSA		1.4112619	
FLNB		1.4087152	
PSEN2		1.4086019	
DHRS12		1.4085271	
TMEM9		1.4065131	
HINFP		1.4050343	
ARMCX6		1.404479	
DHX58		1.4022853	
NRSN2		1.4016116	
RSL1D1		1.4013634	
TMEM138		1.4002906	
B3GALT5		1.3995891	
THTPA		1.3981187	
H1-10-AS1		1.3980438	
ZNF384		1.3978492	
SPTBN5		1.3975029	
NMRK1		1.396634	
APBB1IP		1.3962376	
ABITRAM		1.3952043	
FKBP1B		1.3949754	
AHSA2P		1.3931934	
DPEP1		1.3930486	
TMEM186		1.392347	
GPR137B		1.3920343	
RAB32		1.3917179	
GTF2B		1.3914636	
EIF3C		1.3914354	
SHBG		1.3912153	
PITHD1		1.391132	
KLC4		1.391059	
RAB20		1.3908994	
LINC00667		1.390573	
TMEM147		1.3905455	
OAS2		1.3898997	
FOXP4		1.3894258	
FAM50A		1.3892386	
RTP4		1.388895	
ARL1		1.3877325	
MMP13		1.3874978	
AKAP10		1.3871679	
LAMTOR2		1.3870003	
KLRG2		1.386879	
CNKSR1		1.3863488	
TRIM26		1.3859749	
PHKA1		1.3859499	
C2orf16		1.3832961	
STAG3L3		1.3826212	
ZDHHC6		1.3822498	
CDADC1		1.3821588	
FAM98C		1.3818252	
UNC50		1.3810722	
HELZ2		1.3807197	
FAM193B		1.380354	
DCAF8		1.3801751	
GALK2		1.3801235	
SLC9A8		1.3797455	
MUL1		1.3797246	
ALDOC		1.3781296	
NSD3		1.3780428	
ARHGAP35		1.3779095	
ZC3H6		1.3775258	
POLR2J		1.3760993	
UBXN2B		1.3757313	
IDNK		1.3752661	
KLK1		1.3752034	
KRT8P12		1.3749472	
ITGB4		1.3742102	
FAM86B3P		1.3738638	
CCZ1B		1.3726596	
LINC00649		1.3721666	
NDUFS7		1.371395	
CSNK1D		1.3704766	
DTX3L		1.3704288	
KCNMB3		1.369025	
PNPLA4		1.3672943	
IFIT1		1.3672405	
MAL2		1.36588	
UBA7		1.3658364	
ASPH		1.3635504	
PAX8-AS1		1.362587	
STX17		1.3625246	
WASL		1.3619305	
ATOH1		1.3618705	
ODR4		1.361319	
ATXN7		1.3612531	
TMEM94		1.3611449	
CPEB3		1.3610969	
MVP		1.360625	
DUSP6		1.3604077	
MAP3K11		1.3592882	
TSC1		1.3584943	
HERC6		1.3576372	
LINC00205		1.3563583	
VPS25		1.3561827	
MED27		1.3557588	
FAM241A		1.3552157	
TRIM68		1.3547995	
ZBED10P		1.3543481	
PKD1P6		1.3530902	
SFXN4		1.3509022	
FTH1P7		1.3494196	
STN1		1.3492205	
ZKSCAN8P1		1.3483499	
OXNAD1		1.3477874	
MARK3		1.347071	
PCBP3		1.3470145	
KIAA2013		1.3452966	
CACFD1		1.3450904	
CSK		1.3439802	
TRADD		1.3436979	
CNIH4		1.3430005	
RAB28		1.3420149	
CARD6		1.3397368	
SLC31A2		1.339035	
WASH3P		1.3380817	
ABCA7		1.3374064	
IL4R		1.3370613	
CLPX		1.3366503	
RDH10		1.3359342	
CWF19L2		1.3358563	
INPPL1		1.335677	
CA2		1.3351654	
HMGN1P1		1.3343327	
MYO1E		1.3338546	
SPRED2		1.3332216	
EIF3F		1.3329725	
SNHG6		1.3329679	
SEC24C		1.3328297	
SPTBN1		1.3326017	
ST6GALNAC6		1.3324554	
SAMD9L		1.3323487	
VTI1A		1.3319786	
STX11		1.3311244	
DXO		1.3310562	
STIM1		1.3296535	
SNX33		1.3287764	
STARD8		1.3282052	
TIMP4		1.3273069	
TBC1D10A		1.3266989	
CRTC3		1.3266956	
ASH2L		1.3265388	
PSME3IP1		1.3263711	
TAF12		1.3262166	
TPD52L2		1.3258417	
RPL38		1.323534	
PAOX		1.3234677	
EXT2		1.3230857	
TLE1		1.3215113	
CD63-AS1		1.3210034	
NPLOC4		1.32087	
HEATR4		1.3203696	
UVSSA		1.3195114	
MEF2D		1.3192042	
LY6E		1.3185697	
DIP2C-AS1		1.3171637	
MBTPS1		1.3169482	
ABCC6		1.3166087	
GPATCH3		1.3162069	
GTF3C3		1.3156664	
TGFB1		1.315384	
DNAJC14		1.3149107	
UQCC1		1.3142809	
RUBCN		1.3131891	
DENND2D		1.3129514	
ZNF747		1.3126842	
HSBP1L1		1.3119687	
MTIF2		1.3118604	
CTBS		1.311801	
MAN1B1		1.3110867	
TMCC3		1.3102634	
FKBP8		1.3097438	
MRPL55		1.3097209	
EPHA2-AS1		1.3093159	
CCDC9		1.3079079	
TFE3		1.3075528	
TTC9		1.3073331	
DECR1		1.3065937	
VPS37B		1.3062991	
CDC42EP5		1.3062742	
SP110		1.3043641	
CTSS		1.3039905	
SURF4		1.303681	
TMEM9B-AS1		1.3034912	
ZFYVE1		1.3029062	
CLDN10		1.3014789	
VPS37C		1.3014637	
RCE1		1.3014632	
SYNGR3		1.3008723	
SPAG4		1.2999156	
C14orf93		1.2990866	
CHIC2		1.2989572	
PHF2		1.2985793	
RPL10A		1.2980942	
ANGPTL1		1.2974813	
KRTCAP2		1.2974622	
FTLP14		1.2965506	
NDRG1		1.2959813	
MSANTD2-AS1		1.2954539	
ZNF263		1.295385	
PACS2		1.2941281	
SLC29A1		1.2937146	
LRRC66		1.2936717	
PLOD1		1.2932951	
RARA		1.2932794	
C7		1.2931862	
SHC1		1.29233	
CIART		1.2921692	
SERINC1		1.291593	
ZKSCAN4		1.2906847	
ZNF155		1.2906532	
CRLF3		1.2902758	
SLC22A20P		1.2902313	
JAK1		1.2902274	
NAXD		1.2900306	
APTR		1.2898891	
MFF		1.2887955	
SOAT2		1.2880435	
RIT1		1.2871345	
ZFP64		1.2869636	
PDCD10		1.286702	
CXCL11		1.2865748	
PEF1		1.2855196	
MSL1		1.2835073	
SORD2P		1.2832571	
LRRC37A3		1.2824802	
FAU		1.2805107	
ABHD12		1.2795082	
ZNF334		1.2791971	
PPARD		1.2791084	
PPP1R13B		1.2788764	
PRPF18		1.2788697	
TRIM41		1.2785879	
SDHAF2		1.2772862	
SPATA6L		1.2771344	
LINC00526		1.2769722	
ADPRH		1.276384	
CDC16		1.2753394	
SPHK2		1.2748412	
PRSS3		1.2741785	
LRP1		1.2740742	
MSL3P1		1.2739837	
TMEM117		1.2717334	
URM1		1.2713782	
COQ4		1.2711655	
WBP1		1.2683903	
PEPD		1.2676785	
EMC4		1.2667601	
TBC1D20		1.2659366	
TSPAN33		1.265777	
PTPN18		1.2657295	
NPDC1		1.2657186	
EMC1		1.2653248	
LRP10		1.2650203	
CEACAM5		1.2646575	
SPRY4		1.2643378	
CIAO3		1.2642858	
LIPE-AS1		1.2639596	
ZDHHC14		1.2634279	
LONRF1		1.2633173	
PSME1		1.2626028	
SERPINA7		1.2617865	
TRIM11		1.2616466	
POLR2J4		1.2601129	
RFNG		1.259393	
SRP14-DT		1.2592831	
BABAM2		1.2587755	
TMEM9B		1.2570473	
GID8		1.2566985	
SLC18A1		1.25644	
RAD50		1.2563784	
ATP13A2		1.2562246	
IER3-AS1		1.2559073	
TRIM14		1.2558224	
C11orf96		1.2556107	
DCXR		1.2549353	
PCDHGB6		1.2547224	
TMEM63A		1.2545587	
MYO7A		1.2542874	
LINC01560		1.2538769	
XRRA1		1.2535843	
BET1L		1.2535341	
CLCC1		1.252947	
ZNF699		1.251554	
MAOA		1.2511225	
SEPTIN9-DT		1.2507448	
ATP6V0B		1.2506837	
TBKBP1		1.2502414	
COA4		1.24952	
FUBP3		1.2494177	
MIER3		1.2492528	
ADAM17		1.2487766	
ANXA2R		1.2486756	
TMEM39A		1.2484492	
CRYM		1.2478381	
SSR1		1.2471899	
PKD1L1		1.2470349	
ATXN7L1		1.246711	
CHPF		1.246466	
HCAR3		1.2462254	
PRPF40B		1.246067	
MAGT1		1.2449498	
SLC2A8		1.2447038	
PHC2		1.24444	
CD276		1.2440863	
RUSC1-AS1		1.2427577	
DUSP12		1.2425195	
CASTOR3P		1.2424988	
CORO7		1.2424417	
RPS27AP16		1.242024	
DCAF10		1.2414482	
OAS3		1.2409853	
PPFIA1		1.240858	
DHPS		1.2406758	
APOC1		1.2406461	
PLRG1		1.2399477	
ELL		1.2383667	
DBNL		1.2382886	
ZNF222		1.2382271	
ARHGEF7		1.2380012	
MSRB2		1.2379825	
RIGI		1.2374182	
PPCS		1.2367969	
PRDM1		1.2365371	
CSNK2A2		1.2364775	
SLC27A2		1.2363328	
NDUFS4		1.2360144	
DOC2A		1.2356508	
ATXN1L		1.2349844	
CYBC1		1.2346851	
AGA-DT		1.2343298	
EIF3E		1.2342137	
TMEM161A		1.2324961	
ZNF783		1.2324347	
TBL1Y		1.2317351	
DYNLRB2-AS1		1.2316695	
RAB2B		1.231384	
CACNA1H		1.2313489	
TBCCD1		1.2313	
TSPAN7		1.231064	
CYB5R1		1.2310166	
TFIP11		1.2309315	
RNF39		1.2307036	
ZNF337		1.229702	
ACAP2		1.2294923	
TRIM38		1.2277584	
COG5		1.2271891	
IFI44L		1.2260997	
APOOL		1.225701	
CDA		1.2253741	
NUDT16-DT		1.2249184	
GULP1		1.2242721	
TSPAN3		1.2241358	
BBS2		1.2234585	
PRRG2		1.2232685	
KCTD9		1.2228287	
DDX60L		1.2226136	
NAT2		1.2224271	
C6orf47		1.222208	
SDR16C5		1.2219161	
ZNRF1		1.2210929	
DCAF12		1.2209126	
SCN1B		1.21972	
GNB5		1.2193179	
FOXO3		1.2192533	
ZNHIT2		1.2187968	
CIB1		1.2180054	
PPM1M		1.2178966	
SPPL2A		1.2175766	
MTRFR		1.2175541	
KIAA1671		1.2171192	
RABGGTA		1.2165046	
PNPT1		1.2164053	
SLC7A3		1.2163061	
URAD		1.21627	
ASB6		1.2153779	
RNF31		1.2150114	
PTPN12		1.2146661	
TRAM2		1.2145026	
DLGAP1-AS1		1.2143217	
ZNF404		1.2134082	
SEPSECS		1.2121265	
AVPI1		1.2120596	
BTG3		1.211969	
PYGB		1.210616	
POMT1		1.210071	
CYTH2		1.2100608	
GPKOW		1.2097652	
UBR2		1.2092376	
SLC20A2		1.2088922	
FDXR		1.2087537	
ADGRD1		1.2085626	
POP4		1.2082117	
EMC2		1.2072355	
GALM		1.2069855	
SLC46A1		1.2064987	
PCBP2		1.2055048	
MMP15		1.2054385	
NGDN		1.2051975	
ALDH1A1		1.2042897	
PROZ		1.2034276	
ASB13		1.2029754	
FAM3D		1.2026166	
TMEM200B		1.2014084	
SLC22A17		1.2011423	
MFGE8		1.2010841	
FIRRE		1.199899	
ABHD17A		1.1998776	
PELO		1.199408	
BMP2K		1.1991689	
KRT10-AS1		1.1989876	
PTPRE		1.1989554	
ELMO3		1.1986727	
FAM120B		1.1985683	
POLR3D		1.1984953	
SLC39A9		1.1979771	
BIN3		1.19742	
CA3		1.1972495	
SCAND2P		1.1970116	
RAB9A		1.1963004	
KANSL1-AS1		1.1960489	
INAVA		1.1957963	
PSMF1		1.1955343	
LPGAT1		1.195509	
CFLAR		1.1952424	
CFAP68		1.1944656	
UPF1		1.1931498	
TAF7		1.1926289	
IL10RB		1.1926055	
FOXA3		1.1921507	
NUDT14		1.1915457	
ARID5A		1.1913708	
TANGO6		1.1906518	
ZNF277		1.1898482	
CYP2C19		1.188891	
ZNF239		1.1887003	
EGFR-AS1		1.1879185	
GUSBP11		1.1871349	
PCMTD1		1.1870415	
BCOR		1.1845461	
EIPR1		1.184049	
TSGA10		1.183676	
VWDE		1.1827185	
SORD		1.180496	
PDXDC2P-NPIPB14P		1.1801753	
TBCC		1.179958	
BCAS2		1.179511	
CNDP2		1.1790639	
AAGAB		1.1770276	
TIGD6		1.176958	
NT5DC4		1.1754068	
C17orf107		1.1749539	
KLF15		1.174524	
MACROH2A1		1.1735758	
VSIG2		1.1732887	
ATP2C2-AS1		1.1725215	
ZNF787		1.1724316	
TUBGCP6		1.1723584	
ADSS2		1.172298	
MARCHF8		1.1714658	
ST14		1.169006	
SMDT1		1.1688104	
RHOD		1.1687299	
EPCAM-DT		1.1680715	
REEP5		1.1666906	
HPS3		1.1661593	
ZFP69B		1.1660837	
HSD11B2		1.1660517	
KAT8		1.1659589	
PLEKHM3		1.1659179	
C1orf122		1.1658798	
CDC42SE2		1.1658729	
EIF3G		1.1652415	
PRDM16		1.1643401	
HIRA		1.1632249	
MZF1		1.1625922	
PSME2		1.1625388	
PPM1L		1.1613959	
NEK5		1.1612221	
UAP1L1		1.1611924	
FAM118B		1.160494	
MX1		1.1592757	
EHD4		1.1588694	
PI4KAP2		1.1586366	
POLR3GL		1.1582798	
PIEZO2		1.1576995	
PISD		1.1574911	
MRPS5		1.1572993	
MGLL		1.1566718	
IRF2-DT		1.1546593	
FYTTD1		1.1535889	
SDE2		1.152879	
GATA5		1.1520231	
CA4		1.1516784	
TMEM181		1.1510673	
RABL2B		1.150059	
FAM114A2		1.1499965	
GOLGB1		1.1496961	
SLC27A3		1.1493663	
ARMCX5		1.147644	
LMNTD2		1.1473172	
DRG2		1.1466576	
RPL8		1.1466424	
VPS18		1.1465628	
PABIR3		1.1464032	
ACP5		1.1455604	
TNFSF10		1.1454624	
APBB1		1.1451561	
ACBD3		1.1450577	
CCNL2		1.1447747	
PTPDC1		1.14476	
GGT7		1.1440741	
ARNT		1.1439915	
FANCE		1.1439466	
MTFR1L		1.1438414	
DUSP13B		1.1437049	
ZBTB42		1.1436889	
EVC		1.1430867	
CYP51A1		1.143	
PIP4K2A		1.1424891	
MTO1		1.1420054	
SLC26A6		1.1418304	
CHMP1A		1.141653	
GBP1		1.1412034	
TMED2-DT		1.1408579	
MBD1		1.1408086	
LINC01252		1.1403818	
CRADD		1.1403368	
DTX2P1		1.1397473	
GABARAPL2		1.1393288	
CWC15		1.1392657	
NOS1AP		1.1389711	
EIF2S3		1.1389009	
RPL41P2		1.1381898	
MUC20-OT1		1.1378844	
PPM1B		1.1372045	
LCN12		1.1369464	
CES4A		1.1368392	
SPATA7		1.1364352	
MEIS3P2		1.13639	
RBPMS2		1.134343	
METTL23		1.1334941	
IRAK4		1.1324208	
SAP130		1.1321065	
RNF183		1.1315267	
NOSTRIN		1.131438	
GOLGA8A		1.1311971	
MAD2L1BP		1.1305845	
PJA2		1.1305758	
UBE2E2		1.129686	
ZNF91		1.128943	
ZRANB1		1.1289132	
HAS3		1.1282527	
SEMA4D		1.1279058	
SYNE3		1.1273143	
CDK9		1.1260357	
DNAJB12		1.1254606	
RPS4Y1		1.1250634	
GRHL1		1.1241311	
RBM11		1.1239948	
ZNRF2		1.1236993	
PDZD7		1.1213001	
FAR2P1		1.121034	
TRIM35		1.1198194	
TMEM131		1.1194736	
BICDL3P		1.1185305	
IGF2BP2		1.1184736	
TARS1-DT		1.1172719	
ZNF606-AS1		1.1168507	
NDUFB10		1.1166633	
NCCRP1		1.1162198	
DNAJC3-DT		1.11484	
SLC39A3		1.1143023	
C1orf50		1.1131945	
BORCS8		1.1127214	
GRIK2		1.1126316	
ZBTB7A		1.1122707	
NDUFA8		1.1120381	
POLRMT		1.1113133	
CTDP1		1.1112471	
WASH8P		1.1101443	
COQ8B		1.1101139	
MYRF		1.110042	
ZEB1-AS1		1.1099315	
RMDN3		1.1095449	
EDEM2		1.1092631	
ZNF613		1.1088504	
RPL3		1.1088475	
BOLA1		1.1066533	
RBMX2		1.1059432	
SDCCAG8		1.1045597	
TACO1		1.104236	
IPO13		1.1033838	
HPS4		1.1031675	
FMO5		1.102722	
VGF		1.1025127	
MYD88		1.1016042	
GSTA2		1.0996873	
TBCA		1.0987666	
GTF2IP20		1.0987095	
CHMP4B		1.0978017	
SERF2		1.0975821	
WDR41		1.0969566	
ADM-DT		1.096941	
TMEM51-AS1		1.0968095	
P3H3		1.096703	
CAMSAP3		1.0966475	
NUTM2A-AS1		1.0963309	
PLA2R1		1.0958045	
ATG101		1.0951315	
HOXB8		1.0948917	
DUSP11		1.0933155	
TIGD3		1.093024	
ACVRL1		1.0928458	
KBTBD2		1.0921596	
CMPK2		1.0915121	
MTMR8		1.0912706	
RESF1		1.0907806	
MIIP		1.0896043	
NDUFB4		1.0891138	
RASIP1		1.0889213	
TDP2		1.0884767	
KAT6B		1.088371	
OR52K3P		1.088222	
RHBDD3		1.0876579	
F11		1.087034	
UBN2		1.0866818	
CRB3		1.0866482	
OTOP3		1.0863018	
RWDD2A		1.0862243	
TGDS		1.0853068	
DPM1		1.0851121	
PRKCZ		1.084488	
SAMSN1		1.0842347	
EME2		1.0842175	
RPL21		1.0838746	
USF1		1.0833421	
SBF2-AS1		1.0832555	
GDE1		1.0832034	
NFATC2IP		1.0831507	
LPAR1		1.0824199	
MFSD2A		1.0818126	
NR6A1		1.0815035	
CDH1		1.0808942	
ODC1-DT		1.0807476	
SCAND1		1.0804771	
TRIM16L		1.0803857	
SENP2		1.0803258	
MTX1		1.0801744	
MAPK1		1.0800513	
SRSF4		1.079816	
RAP2C		1.0787195	
HLA-DMA		1.0786408	
ADGRL1-AS1		1.0774269	
ARHGEF35		1.0773534	
TACC2		1.0771247	
DNAL4		1.0762663	
ADPGK		1.0750749	
RPS12P26		1.074159	
DENND4B		1.0739475	
CDC37L1		1.0735823	
LRRC61		1.0734504	
ASB7		1.0733817	
HARBI1		1.0720173	
ANAPC2		1.0718399	
CNOT10		1.0710458	
SLC35A3		1.070612	
ZC3H10		1.0700742	
RINL		1.0696571	
HIF1AN		1.0691203	
SMG6		1.0690352	
OCEL1		1.0688058	
RDH14		1.0684971	
LGALSL		1.0681069	
IL32		1.0672274	
CEP104		1.0670621	
GCDH		1.0656397	
PRR5		1.0654337	
CEACAM7		1.0649008	
RAI2		1.064788	
STX1A		1.0644912	
PAXIP1-DT		1.063266	
NAIF1		1.0632583	
MAU2		1.063255	
CEACAM3		1.0631757	
DSCAML1		1.0628119	
SMAD3		1.0618582	
BCKDHB		1.061734	
RELCH		1.0596817	
ACTR10		1.0595084	
NPIPB3		1.0577958	
ERGIC1		1.0574307	
TIRAP		1.0565342	
RASA4CP		1.0565302	
ZSWIM3		1.0560249	
DDX19B		1.0526351	
MSRA		1.0525483	
FAXDC2		1.0525118	
SLC23A3		1.0521125	
BUD23		1.0518724	
GORASP1		1.0510949	
VPS35L		1.0503311	
GRIN3B		1.0502052	
TUT1		1.0496525	
PDE6B		1.0492251	
PICK1		1.0487884	
UNC93A		1.0485946	
TDRD3		1.0478297	
LINC00324		1.0474476	
R3HCC1		1.0472672	
ZNF112		1.0469264	
OBSCN-AS1		1.0459594	
CCDC171		1.0457606	
ATP6V1H		1.0456562	
TUBA4A		1.0452306	
PPIP5K1		1.0449301	
RORA		1.0427203	
PRELID2		1.0419322	
CERS5		1.0417826	
PITPNM1		1.0416301	
MFSD5		1.0415889	
KLF4		1.0414664	
MICALL2		1.0414202	
ALG13		1.041144	
LCN15		1.041012	
SLC15A1		1.0407069	
SCP2		1.0406132	
JADE2		1.0405265	
PGAP6		1.0403711	
TRIR		1.0400264	
DYRK4		1.0396086	
DDX49		1.0384645	
ITGA6		1.0378878	
HADHB		1.0364952	
EPHA1		1.0362986	
PAM16		1.0356346	
DQX1		1.0348634	
CALM3		1.0345339	
CCZ1		1.0341678	
HDDC3		1.0340651	
AKAP1-DT		1.0331849	
ZBTB48		1.0331006	
LMTK3		1.0325334	
DHRS7B		1.0315067	
ENO2		1.0313902	
NEUROG3		1.0303717	
PYCR2		1.0297983	
CCDC149		1.0293893	
AIMP1		1.0293487	
LYPLAL1		1.029235	
SLC25A21-AS1		1.0291349	
IL17RC		1.0289022	
MTMR3		1.0284767	
SCCPDH		1.0271988	
HLA-DRB1		1.0270841	
SULT2A1		1.0258563	
ZDBF2		1.0254585	
KEAP1		1.025305	
ZNF397		1.0234154	
ZFP36		1.0233817	
PRR15		1.0231134	
ATP5PO		1.022229	
SPTY2D1		1.0221049	
ATXN7L3B		1.0216491	
POLR2A		1.0194724	
DDX39B		1.0194716	
LEO1		1.0192225	
VPS8		1.0190943	
TTC28-AS1		1.0185654	
ISG20L2		1.0183465	
VNN2		1.0180712	
AUH		1.017717	
MORN4		1.0173504	
OSTF1		1.0172292	
COASY		1.0169693	
ANKRD42		1.0168278	
NRDC		1.0168245	
ZNF563		1.0161883	
SMOX		1.0157888	
DHX16		1.0157688	
RBM39		1.0155511	
PRPF6		1.0153204	
UXT		1.0151683	
HNF4G		1.0148576	
DSTNP2		1.0117097	
MYOM1		1.0115707	
SPINT1-AS1		1.011541	
AGBL2		1.0114425	
STX12		1.0109198	
ARHGEF18		1.0105535	
VCAN		1.0103064	
TBILA		1.0099705	
ATG3		1.0097034	
PRSS27		1.009544	
TNFAIP8L3		1.0094883	
IGHMBP2		1.0090235	
SUPT4H1		1.0085016	
HERPUD2		1.0078999	
CHCHD5		1.0063791	
RNPC3		1.0057533	
CD164		1.0050162	
NCBP3		1.0039421	
ABHD8		1.0038909	
ZNF282		1.0037704	
DDX59		1.0036786	
C1orf56		1.0036258	
SRRM2-AS1		1.0024301	
